"dgp","idx_d","idx_T","rep","d","T_sample","truth_seed","data_seed"
"dgp2",2,5,53,10,1000,20271002,21465379
"dgp2",2,5,54,10,1000,20271002,21465380
"dgp2",2,5,55,10,1000,20271002,21465381
"dgp2",2,5,56,10,1000,20271002,21465382
"dgp2",2,5,57,10,1000,20271002,21465383
"dgp2",2,5,58,10,1000,20271002,21465384
"dgp2",2,5,59,10,1000,20271002,21465385
"dgp2",2,5,60,10,1000,20271002,21465386
"dgp2",2,5,61,10,1000,20271002,21465387
"dgp2",2,5,62,10,1000,20271002,21465388
"dgp2",2,5,63,10,1000,20271002,21465389
"dgp2",2,5,64,10,1000,20271002,21465390
"dgp2",2,5,65,10,1000,20271002,21465391
"dgp2",2,5,66,10,1000,20271002,21465392
"dgp2",2,5,67,10,1000,20271002,21465393
"dgp2",2,5,68,10,1000,20271002,21465394
"dgp2",2,5,69,10,1000,20271002,21465395
"dgp2",2,5,70,10,1000,20271002,21465396
"dgp2",2,5,71,10,1000,20271002,21465397
"dgp2",2,5,72,10,1000,20271002,21465398
"dgp2",2,5,73,10,1000,20271002,21465399
"dgp2",2,5,74,10,1000,20271002,21465400
"dgp2",2,5,75,10,1000,20271002,21465401
"dgp2",2,5,76,10,1000,20271002,21465402
"dgp2",2,5,77,10,1000,20271002,21465403
"dgp2",2,5,78,10,1000,20271002,21465404
"dgp2",2,5,79,10,1000,20271002,21465405
"dgp2",2,5,80,10,1000,20271002,21465406
"dgp2",2,5,81,10,1000,20271002,21465407
"dgp2",2,5,82,10,1000,20271002,21465408
"dgp2",2,5,83,10,1000,20271002,21465409
"dgp2",2,5,84,10,1000,20271002,21465410
"dgp2",2,5,85,10,1000,20271002,21465411
"dgp2",2,5,86,10,1000,20271002,21465412
"dgp2",2,5,87,10,1000,20271002,21465413
"dgp2",2,5,88,10,1000,20271002,21465414
"dgp2",2,5,89,10,1000,20271002,21465415
"dgp2",2,5,90,10,1000,20271002,21465416
"dgp2",2,5,91,10,1000,20271002,21465417
"dgp2",2,5,92,10,1000,20271002,21465418
"dgp2",2,5,93,10,1000,20271002,21465419
"dgp2",2,5,94,10,1000,20271002,21465420
"dgp2",2,5,95,10,1000,20271002,21465421
"dgp2",2,5,96,10,1000,20271002,21465422
"dgp2",2,5,97,10,1000,20271002,21465423
"dgp2",2,5,98,10,1000,20271002,21465424
"dgp2",2,5,99,10,1000,20271002,21465425
"dgp2",2,5,100,10,1000,20271002,21465426
"dgp2",2,6,1,10,2000,20271002,21466327
"dgp2",2,6,2,10,2000,20271002,21466328
"dgp2",2,6,3,10,2000,20271002,21466329
"dgp2",2,6,4,10,2000,20271002,21466330
"dgp2",2,6,5,10,2000,20271002,21466331
"dgp2",2,6,6,10,2000,20271002,21466332
"dgp2",2,6,7,10,2000,20271002,21466333
"dgp2",2,6,8,10,2000,20271002,21466334
"dgp2",2,6,9,10,2000,20271002,21466335
"dgp2",2,6,10,10,2000,20271002,21466336
"dgp2",2,6,11,10,2000,20271002,21466337
"dgp2",2,6,12,10,2000,20271002,21466338
"dgp2",2,6,13,10,2000,20271002,21466339
"dgp2",2,6,14,10,2000,20271002,21466340
"dgp2",2,6,15,10,2000,20271002,21466341
"dgp2",2,6,16,10,2000,20271002,21466342
"dgp2",2,6,17,10,2000,20271002,21466343
"dgp2",2,6,18,10,2000,20271002,21466344
"dgp2",2,6,19,10,2000,20271002,21466345
"dgp2",2,6,20,10,2000,20271002,21466346
"dgp2",2,6,21,10,2000,20271002,21466347
"dgp2",2,6,22,10,2000,20271002,21466348
"dgp2",2,6,23,10,2000,20271002,21466349
"dgp2",2,6,24,10,2000,20271002,21466350
"dgp2",2,6,25,10,2000,20271002,21466351
"dgp2",2,6,26,10,2000,20271002,21466352
"dgp2",2,6,27,10,2000,20271002,21466353
"dgp2",2,6,28,10,2000,20271002,21466354
"dgp2",2,6,29,10,2000,20271002,21466355
"dgp2",2,6,30,10,2000,20271002,21466356
"dgp2",2,6,31,10,2000,20271002,21466357
"dgp2",2,6,32,10,2000,20271002,21466358
"dgp2",2,6,33,10,2000,20271002,21466359
"dgp2",2,6,34,10,2000,20271002,21466360
"dgp2",2,6,35,10,2000,20271002,21466361
"dgp2",2,6,36,10,2000,20271002,21466362
"dgp2",2,6,37,10,2000,20271002,21466363
"dgp2",2,6,38,10,2000,20271002,21466364
"dgp2",2,6,39,10,2000,20271002,21466365
"dgp2",2,6,40,10,2000,20271002,21466366
"dgp2",2,6,41,10,2000,20271002,21466367
"dgp2",2,6,42,10,2000,20271002,21466368
"dgp2",2,6,43,10,2000,20271002,21466369
"dgp2",2,6,44,10,2000,20271002,21466370
"dgp2",2,6,45,10,2000,20271002,21466371
"dgp2",2,6,46,10,2000,20271002,21466372
"dgp2",2,6,47,10,2000,20271002,21466373
"dgp2",2,6,48,10,2000,20271002,21466374
"dgp2",2,6,49,10,2000,20271002,21466375
"dgp2",2,6,50,10,2000,20271002,21466376
"dgp2",2,6,51,10,2000,20271002,21466377
"dgp2",2,6,52,10,2000,20271002,21466378
"dgp2",2,6,53,10,2000,20271002,21466379
"dgp2",2,6,54,10,2000,20271002,21466380
"dgp2",2,6,55,10,2000,20271002,21466381
"dgp2",2,6,56,10,2000,20271002,21466382
"dgp2",2,6,57,10,2000,20271002,21466383
"dgp2",2,6,58,10,2000,20271002,21466384
"dgp2",2,6,59,10,2000,20271002,21466385
"dgp2",2,6,60,10,2000,20271002,21466386
"dgp2",2,6,61,10,2000,20271002,21466387
"dgp2",2,6,62,10,2000,20271002,21466388
"dgp2",2,6,63,10,2000,20271002,21466389
"dgp2",2,6,64,10,2000,20271002,21466390
"dgp2",2,6,65,10,2000,20271002,21466391
"dgp2",2,6,66,10,2000,20271002,21466392
"dgp2",2,6,67,10,2000,20271002,21466393
"dgp2",2,6,68,10,2000,20271002,21466394
"dgp2",2,6,69,10,2000,20271002,21466395
"dgp2",2,6,70,10,2000,20271002,21466396
"dgp2",2,6,71,10,2000,20271002,21466397
"dgp2",2,6,72,10,2000,20271002,21466398
"dgp2",2,6,73,10,2000,20271002,21466399
"dgp2",2,6,74,10,2000,20271002,21466400
"dgp2",2,6,75,10,2000,20271002,21466401
"dgp2",2,6,76,10,2000,20271002,21466402
"dgp2",2,6,77,10,2000,20271002,21466403
"dgp2",2,6,78,10,2000,20271002,21466404
"dgp2",2,6,79,10,2000,20271002,21466405
"dgp2",2,6,80,10,2000,20271002,21466406
"dgp2",2,6,81,10,2000,20271002,21466407
"dgp2",2,6,82,10,2000,20271002,21466408
"dgp2",2,6,83,10,2000,20271002,21466409
"dgp2",2,6,84,10,2000,20271002,21466410
"dgp2",2,6,85,10,2000,20271002,21466411
"dgp2",2,6,86,10,2000,20271002,21466412
"dgp2",2,6,87,10,2000,20271002,21466413
"dgp2",2,6,88,10,2000,20271002,21466414
"dgp2",2,6,89,10,2000,20271002,21466415
"dgp2",2,6,90,10,2000,20271002,21466416
"dgp2",2,6,91,10,2000,20271002,21466417
"dgp2",2,6,92,10,2000,20271002,21466418
"dgp2",2,6,93,10,2000,20271002,21466419
"dgp2",2,6,94,10,2000,20271002,21466420
"dgp2",2,6,95,10,2000,20271002,21466421
"dgp2",2,6,96,10,2000,20271002,21466422
"dgp2",2,6,97,10,2000,20271002,21466423
"dgp2",2,6,98,10,2000,20271002,21466424
"dgp2",2,6,99,10,2000,20271002,21466425
"dgp2",2,6,100,10,2000,20271002,21466426
"dgp2",3,1,1,15,100,20271003,21561327
"dgp2",3,1,2,15,100,20271003,21561328
"dgp2",3,1,3,15,100,20271003,21561329
"dgp2",3,1,4,15,100,20271003,21561330
"dgp2",3,1,5,15,100,20271003,21561331
"dgp2",3,1,6,15,100,20271003,21561332
"dgp2",3,1,7,15,100,20271003,21561333
"dgp2",3,1,8,15,100,20271003,21561334
"dgp2",3,1,9,15,100,20271003,21561335
"dgp2",3,1,10,15,100,20271003,21561336
"dgp2",3,1,11,15,100,20271003,21561337
"dgp2",3,1,12,15,100,20271003,21561338
"dgp2",3,1,13,15,100,20271003,21561339
"dgp2",3,1,14,15,100,20271003,21561340
"dgp2",3,1,15,15,100,20271003,21561341
"dgp2",3,1,16,15,100,20271003,21561342
"dgp2",3,1,17,15,100,20271003,21561343
"dgp2",3,1,18,15,100,20271003,21561344
"dgp2",3,1,19,15,100,20271003,21561345
"dgp2",3,1,20,15,100,20271003,21561346
"dgp2",3,1,21,15,100,20271003,21561347
"dgp2",3,1,22,15,100,20271003,21561348
"dgp2",3,1,23,15,100,20271003,21561349
"dgp2",3,1,24,15,100,20271003,21561350
"dgp2",3,1,25,15,100,20271003,21561351
"dgp2",3,1,26,15,100,20271003,21561352
"dgp2",3,1,27,15,100,20271003,21561353
"dgp2",3,1,28,15,100,20271003,21561354
"dgp2",3,1,29,15,100,20271003,21561355
"dgp2",3,1,30,15,100,20271003,21561356
"dgp2",3,1,31,15,100,20271003,21561357
"dgp2",3,1,32,15,100,20271003,21561358
"dgp2",3,1,33,15,100,20271003,21561359
"dgp2",3,1,34,15,100,20271003,21561360
"dgp2",3,1,35,15,100,20271003,21561361
"dgp2",3,1,36,15,100,20271003,21561362
"dgp2",3,1,37,15,100,20271003,21561363
"dgp2",3,1,38,15,100,20271003,21561364
"dgp2",3,1,39,15,100,20271003,21561365
"dgp2",3,1,40,15,100,20271003,21561366
"dgp2",3,1,41,15,100,20271003,21561367
"dgp2",3,1,42,15,100,20271003,21561368
"dgp2",3,1,43,15,100,20271003,21561369
"dgp2",3,1,44,15,100,20271003,21561370
"dgp2",3,1,45,15,100,20271003,21561371
"dgp2",3,1,46,15,100,20271003,21561372
"dgp2",3,1,47,15,100,20271003,21561373
"dgp2",3,1,48,15,100,20271003,21561374
"dgp2",3,1,49,15,100,20271003,21561375
"dgp2",3,1,50,15,100,20271003,21561376
"dgp2",3,1,51,15,100,20271003,21561377
"dgp2",3,1,52,15,100,20271003,21561378
"dgp2",3,1,53,15,100,20271003,21561379
"dgp2",3,1,54,15,100,20271003,21561380
"dgp2",3,1,55,15,100,20271003,21561381
"dgp2",3,1,56,15,100,20271003,21561382
"dgp2",3,1,57,15,100,20271003,21561383
"dgp2",3,1,58,15,100,20271003,21561384
"dgp2",3,1,59,15,100,20271003,21561385
"dgp2",3,1,60,15,100,20271003,21561386
"dgp2",3,1,61,15,100,20271003,21561387
"dgp2",3,1,62,15,100,20271003,21561388
"dgp2",3,1,63,15,100,20271003,21561389
"dgp2",3,1,64,15,100,20271003,21561390
"dgp2",3,1,65,15,100,20271003,21561391
"dgp2",3,1,66,15,100,20271003,21561392
"dgp2",3,1,67,15,100,20271003,21561393
"dgp2",3,1,68,15,100,20271003,21561394
"dgp2",3,1,69,15,100,20271003,21561395
"dgp2",3,1,70,15,100,20271003,21561396
"dgp2",3,1,71,15,100,20271003,21561397
"dgp2",3,1,72,15,100,20271003,21561398
"dgp2",3,1,73,15,100,20271003,21561399
"dgp2",3,1,74,15,100,20271003,21561400
"dgp2",3,1,75,15,100,20271003,21561401
"dgp2",3,1,76,15,100,20271003,21561402
"dgp2",3,1,77,15,100,20271003,21561403
"dgp2",3,1,78,15,100,20271003,21561404
"dgp2",3,1,79,15,100,20271003,21561405
"dgp2",3,1,80,15,100,20271003,21561406
"dgp2",3,1,81,15,100,20271003,21561407
"dgp2",3,1,82,15,100,20271003,21561408
"dgp2",3,1,83,15,100,20271003,21561409
"dgp2",3,1,84,15,100,20271003,21561410
"dgp2",3,1,85,15,100,20271003,21561411
"dgp2",3,1,86,15,100,20271003,21561412
"dgp2",3,1,87,15,100,20271003,21561413
"dgp2",3,1,88,15,100,20271003,21561414
"dgp2",3,1,89,15,100,20271003,21561415
"dgp2",3,1,90,15,100,20271003,21561416
"dgp2",3,1,91,15,100,20271003,21561417
"dgp2",3,1,92,15,100,20271003,21561418
"dgp2",3,1,93,15,100,20271003,21561419
"dgp2",3,1,94,15,100,20271003,21561420
"dgp2",3,1,95,15,100,20271003,21561421
"dgp2",3,1,96,15,100,20271003,21561422
"dgp2",3,1,97,15,100,20271003,21561423
"dgp2",3,1,98,15,100,20271003,21561424
"dgp2",3,1,99,15,100,20271003,21561425
"dgp2",3,1,100,15,100,20271003,21561426
"dgp2",3,2,1,15,200,20271003,21562327
"dgp2",3,2,2,15,200,20271003,21562328
"dgp2",3,2,3,15,200,20271003,21562329
"dgp2",3,2,4,15,200,20271003,21562330
"dgp2",3,2,5,15,200,20271003,21562331
"dgp2",3,2,6,15,200,20271003,21562332
"dgp2",3,2,7,15,200,20271003,21562333
"dgp2",3,2,8,15,200,20271003,21562334
"dgp2",3,2,9,15,200,20271003,21562335
"dgp2",3,2,10,15,200,20271003,21562336
"dgp2",3,2,11,15,200,20271003,21562337
"dgp2",3,2,12,15,200,20271003,21562338
"dgp2",3,2,13,15,200,20271003,21562339
"dgp2",3,2,14,15,200,20271003,21562340
"dgp2",3,2,15,15,200,20271003,21562341
"dgp2",3,2,16,15,200,20271003,21562342
"dgp2",3,2,17,15,200,20271003,21562343
"dgp2",3,2,18,15,200,20271003,21562344
"dgp2",3,2,19,15,200,20271003,21562345
"dgp2",3,2,20,15,200,20271003,21562346
"dgp2",3,2,21,15,200,20271003,21562347
"dgp2",3,2,22,15,200,20271003,21562348
"dgp2",3,2,23,15,200,20271003,21562349
"dgp2",3,2,24,15,200,20271003,21562350
"dgp2",3,2,25,15,200,20271003,21562351
"dgp2",3,2,26,15,200,20271003,21562352
"dgp2",3,2,27,15,200,20271003,21562353
"dgp2",3,2,28,15,200,20271003,21562354
"dgp2",3,2,29,15,200,20271003,21562355
"dgp2",3,2,30,15,200,20271003,21562356
"dgp2",3,2,31,15,200,20271003,21562357
"dgp2",3,2,32,15,200,20271003,21562358
"dgp2",3,2,33,15,200,20271003,21562359
"dgp2",3,2,34,15,200,20271003,21562360
"dgp2",3,2,35,15,200,20271003,21562361
"dgp2",3,2,36,15,200,20271003,21562362
"dgp2",3,2,37,15,200,20271003,21562363
"dgp2",3,2,38,15,200,20271003,21562364
"dgp2",3,2,39,15,200,20271003,21562365
"dgp2",3,2,40,15,200,20271003,21562366
"dgp2",3,2,41,15,200,20271003,21562367
"dgp2",3,2,42,15,200,20271003,21562368
"dgp2",3,2,43,15,200,20271003,21562369
"dgp2",3,2,44,15,200,20271003,21562370
"dgp2",3,2,45,15,200,20271003,21562371
"dgp2",3,2,46,15,200,20271003,21562372
"dgp2",3,2,47,15,200,20271003,21562373
"dgp2",3,2,48,15,200,20271003,21562374
"dgp2",3,2,49,15,200,20271003,21562375
"dgp2",3,2,50,15,200,20271003,21562376
"dgp2",3,2,51,15,200,20271003,21562377
"dgp2",3,2,52,15,200,20271003,21562378
"dgp2",3,2,53,15,200,20271003,21562379
"dgp2",3,2,54,15,200,20271003,21562380
"dgp2",3,2,55,15,200,20271003,21562381
"dgp2",3,2,56,15,200,20271003,21562382
"dgp2",3,2,57,15,200,20271003,21562383
"dgp2",3,2,58,15,200,20271003,21562384
"dgp2",3,2,59,15,200,20271003,21562385
"dgp2",3,2,60,15,200,20271003,21562386
"dgp2",3,2,61,15,200,20271003,21562387
"dgp2",3,2,62,15,200,20271003,21562388
"dgp2",3,2,63,15,200,20271003,21562389
"dgp2",3,2,64,15,200,20271003,21562390
"dgp2",3,2,65,15,200,20271003,21562391
"dgp2",3,2,66,15,200,20271003,21562392
"dgp2",3,2,67,15,200,20271003,21562393
"dgp2",3,2,68,15,200,20271003,21562394
"dgp2",3,2,69,15,200,20271003,21562395
"dgp2",3,2,70,15,200,20271003,21562396
"dgp2",3,2,71,15,200,20271003,21562397
"dgp2",3,2,72,15,200,20271003,21562398
"dgp2",3,2,73,15,200,20271003,21562399
"dgp2",3,2,74,15,200,20271003,21562400
"dgp2",3,2,75,15,200,20271003,21562401
"dgp2",3,2,76,15,200,20271003,21562402
"dgp2",3,2,77,15,200,20271003,21562403
"dgp2",3,2,78,15,200,20271003,21562404
"dgp2",3,2,79,15,200,20271003,21562405
"dgp2",3,2,80,15,200,20271003,21562406
"dgp2",3,2,81,15,200,20271003,21562407
"dgp2",3,2,82,15,200,20271003,21562408
"dgp2",3,2,83,15,200,20271003,21562409
"dgp2",3,2,84,15,200,20271003,21562410
"dgp2",3,2,85,15,200,20271003,21562411
"dgp2",3,2,86,15,200,20271003,21562412
"dgp2",3,2,87,15,200,20271003,21562413
"dgp2",3,2,88,15,200,20271003,21562414
"dgp2",3,2,89,15,200,20271003,21562415
"dgp2",3,2,90,15,200,20271003,21562416
"dgp2",3,2,91,15,200,20271003,21562417
"dgp2",3,2,92,15,200,20271003,21562418
"dgp2",3,2,93,15,200,20271003,21562419
"dgp2",3,2,94,15,200,20271003,21562420
"dgp2",3,2,95,15,200,20271003,21562421
"dgp2",3,2,96,15,200,20271003,21562422
"dgp2",3,2,97,15,200,20271003,21562423
"dgp2",3,2,98,15,200,20271003,21562424
"dgp2",3,2,99,15,200,20271003,21562425
"dgp2",3,2,100,15,200,20271003,21562426
"dgp2",3,3,1,15,300,20271003,21563327
"dgp2",3,3,2,15,300,20271003,21563328
"dgp2",3,3,3,15,300,20271003,21563329
"dgp2",3,3,4,15,300,20271003,21563330
"dgp2",3,3,5,15,300,20271003,21563331
"dgp2",3,3,6,15,300,20271003,21563332
"dgp2",3,3,7,15,300,20271003,21563333
"dgp2",3,3,8,15,300,20271003,21563334
"dgp2",3,3,9,15,300,20271003,21563335
"dgp2",3,3,10,15,300,20271003,21563336
"dgp2",3,3,11,15,300,20271003,21563337
"dgp2",3,3,12,15,300,20271003,21563338
"dgp2",3,3,13,15,300,20271003,21563339
"dgp2",3,3,14,15,300,20271003,21563340
"dgp2",3,3,15,15,300,20271003,21563341
"dgp2",3,3,16,15,300,20271003,21563342
"dgp2",3,3,17,15,300,20271003,21563343
"dgp2",3,3,18,15,300,20271003,21563344
"dgp2",3,3,19,15,300,20271003,21563345
"dgp2",3,3,20,15,300,20271003,21563346
"dgp2",3,3,21,15,300,20271003,21563347
"dgp2",3,3,22,15,300,20271003,21563348
"dgp2",3,3,23,15,300,20271003,21563349
"dgp2",3,3,24,15,300,20271003,21563350
"dgp2",3,3,25,15,300,20271003,21563351
"dgp2",3,3,26,15,300,20271003,21563352
"dgp2",3,3,27,15,300,20271003,21563353
"dgp2",3,3,28,15,300,20271003,21563354
"dgp2",3,3,29,15,300,20271003,21563355
"dgp2",3,3,30,15,300,20271003,21563356
"dgp2",3,3,31,15,300,20271003,21563357
"dgp2",3,3,32,15,300,20271003,21563358
"dgp2",3,3,33,15,300,20271003,21563359
"dgp2",3,3,34,15,300,20271003,21563360
"dgp2",3,3,35,15,300,20271003,21563361
"dgp2",3,3,36,15,300,20271003,21563362
"dgp2",3,3,37,15,300,20271003,21563363
"dgp2",3,3,38,15,300,20271003,21563364
"dgp2",3,3,39,15,300,20271003,21563365
"dgp2",3,3,40,15,300,20271003,21563366
"dgp2",3,3,41,15,300,20271003,21563367
"dgp2",3,3,42,15,300,20271003,21563368
"dgp2",3,3,43,15,300,20271003,21563369
"dgp2",3,3,44,15,300,20271003,21563370
"dgp2",3,3,45,15,300,20271003,21563371
"dgp2",3,3,46,15,300,20271003,21563372
"dgp2",3,3,47,15,300,20271003,21563373
"dgp2",3,3,48,15,300,20271003,21563374
"dgp2",3,3,49,15,300,20271003,21563375
"dgp2",3,3,50,15,300,20271003,21563376
"dgp2",3,3,51,15,300,20271003,21563377
"dgp2",3,3,52,15,300,20271003,21563378
"dgp2",3,3,53,15,300,20271003,21563379
"dgp2",3,3,54,15,300,20271003,21563380
"dgp2",3,3,55,15,300,20271003,21563381
"dgp2",3,3,56,15,300,20271003,21563382
"dgp2",3,3,57,15,300,20271003,21563383
"dgp2",3,3,58,15,300,20271003,21563384
"dgp2",3,3,59,15,300,20271003,21563385
"dgp2",3,3,60,15,300,20271003,21563386
"dgp2",3,3,61,15,300,20271003,21563387
"dgp2",3,3,62,15,300,20271003,21563388
"dgp2",3,3,63,15,300,20271003,21563389
"dgp2",3,3,64,15,300,20271003,21563390
"dgp2",3,3,65,15,300,20271003,21563391
"dgp2",3,3,66,15,300,20271003,21563392
"dgp2",3,3,67,15,300,20271003,21563393
"dgp2",3,3,68,15,300,20271003,21563394
"dgp2",3,3,69,15,300,20271003,21563395
"dgp2",3,3,70,15,300,20271003,21563396
"dgp2",3,3,71,15,300,20271003,21563397
"dgp2",3,3,72,15,300,20271003,21563398
"dgp2",3,3,73,15,300,20271003,21563399
"dgp2",3,3,74,15,300,20271003,21563400
"dgp2",3,3,75,15,300,20271003,21563401
"dgp2",3,3,76,15,300,20271003,21563402
"dgp2",3,3,77,15,300,20271003,21563403
"dgp2",3,3,78,15,300,20271003,21563404
"dgp2",3,3,79,15,300,20271003,21563405
"dgp2",3,3,80,15,300,20271003,21563406
"dgp2",3,3,81,15,300,20271003,21563407
"dgp2",3,3,82,15,300,20271003,21563408
"dgp2",3,3,83,15,300,20271003,21563409
"dgp2",3,3,84,15,300,20271003,21563410
"dgp2",3,3,85,15,300,20271003,21563411
"dgp2",3,3,86,15,300,20271003,21563412
"dgp2",3,3,87,15,300,20271003,21563413
"dgp2",3,3,88,15,300,20271003,21563414
"dgp2",3,3,89,15,300,20271003,21563415
"dgp2",3,3,90,15,300,20271003,21563416
"dgp2",3,3,91,15,300,20271003,21563417
"dgp2",3,3,92,15,300,20271003,21563418
"dgp2",3,3,93,15,300,20271003,21563419
"dgp2",3,3,94,15,300,20271003,21563420
"dgp2",3,3,95,15,300,20271003,21563421
"dgp2",3,3,96,15,300,20271003,21563422
"dgp2",3,3,97,15,300,20271003,21563423
"dgp2",3,3,98,15,300,20271003,21563424
"dgp2",3,3,99,15,300,20271003,21563425
"dgp2",3,3,100,15,300,20271003,21563426
"dgp2",3,4,1,15,500,20271003,21564327
"dgp2",3,4,2,15,500,20271003,21564328
"dgp2",3,4,3,15,500,20271003,21564329
"dgp2",3,4,4,15,500,20271003,21564330
"dgp2",3,4,5,15,500,20271003,21564331
"dgp2",3,4,6,15,500,20271003,21564332
"dgp2",3,4,7,15,500,20271003,21564333
"dgp2",3,4,8,15,500,20271003,21564334
"dgp2",3,4,9,15,500,20271003,21564335
"dgp2",3,4,10,15,500,20271003,21564336
"dgp2",3,4,11,15,500,20271003,21564337
"dgp2",3,4,12,15,500,20271003,21564338
"dgp2",3,4,13,15,500,20271003,21564339
"dgp2",3,4,14,15,500,20271003,21564340
"dgp2",3,4,15,15,500,20271003,21564341
"dgp2",3,4,16,15,500,20271003,21564342
"dgp2",3,4,17,15,500,20271003,21564343
"dgp2",3,4,18,15,500,20271003,21564344
"dgp2",3,4,19,15,500,20271003,21564345
"dgp2",3,4,20,15,500,20271003,21564346
"dgp2",3,4,21,15,500,20271003,21564347
"dgp2",3,4,22,15,500,20271003,21564348
"dgp2",3,4,23,15,500,20271003,21564349
"dgp2",3,4,24,15,500,20271003,21564350
"dgp2",3,4,25,15,500,20271003,21564351
"dgp2",3,4,26,15,500,20271003,21564352
"dgp2",3,4,27,15,500,20271003,21564353
"dgp2",3,4,28,15,500,20271003,21564354
"dgp2",3,4,29,15,500,20271003,21564355
"dgp2",3,4,30,15,500,20271003,21564356
"dgp2",3,4,31,15,500,20271003,21564357
"dgp2",3,4,32,15,500,20271003,21564358
"dgp2",3,4,33,15,500,20271003,21564359
"dgp2",3,4,34,15,500,20271003,21564360
"dgp2",3,4,35,15,500,20271003,21564361
"dgp2",3,4,36,15,500,20271003,21564362
"dgp2",3,4,37,15,500,20271003,21564363
"dgp2",3,4,38,15,500,20271003,21564364
"dgp2",3,4,39,15,500,20271003,21564365
"dgp2",3,4,40,15,500,20271003,21564366
"dgp2",3,4,41,15,500,20271003,21564367
"dgp2",3,4,42,15,500,20271003,21564368
"dgp2",3,4,43,15,500,20271003,21564369
"dgp2",3,4,44,15,500,20271003,21564370
"dgp2",3,4,45,15,500,20271003,21564371
"dgp2",3,4,46,15,500,20271003,21564372
"dgp2",3,4,47,15,500,20271003,21564373
"dgp2",3,4,48,15,500,20271003,21564374
"dgp2",3,4,49,15,500,20271003,21564375
"dgp2",3,4,50,15,500,20271003,21564376
"dgp2",3,4,51,15,500,20271003,21564377
"dgp2",3,4,52,15,500,20271003,21564378
"dgp2",3,4,53,15,500,20271003,21564379
"dgp2",3,4,54,15,500,20271003,21564380
"dgp2",3,4,55,15,500,20271003,21564381
"dgp2",3,4,56,15,500,20271003,21564382
"dgp2",3,4,57,15,500,20271003,21564383
"dgp2",3,4,58,15,500,20271003,21564384
"dgp2",3,4,59,15,500,20271003,21564385
"dgp2",3,4,60,15,500,20271003,21564386
"dgp2",3,4,61,15,500,20271003,21564387
"dgp2",3,4,62,15,500,20271003,21564388
"dgp2",3,4,63,15,500,20271003,21564389
"dgp2",3,4,64,15,500,20271003,21564390
"dgp2",3,4,65,15,500,20271003,21564391
"dgp2",3,4,66,15,500,20271003,21564392
"dgp2",3,4,67,15,500,20271003,21564393
"dgp2",3,4,68,15,500,20271003,21564394
"dgp2",3,4,69,15,500,20271003,21564395
"dgp2",3,4,70,15,500,20271003,21564396
"dgp2",3,4,71,15,500,20271003,21564397
"dgp2",3,4,72,15,500,20271003,21564398
"dgp2",3,4,73,15,500,20271003,21564399
"dgp2",3,4,74,15,500,20271003,21564400
"dgp2",3,4,75,15,500,20271003,21564401
"dgp2",3,4,76,15,500,20271003,21564402
"dgp2",3,4,77,15,500,20271003,21564403
"dgp2",3,4,78,15,500,20271003,21564404
"dgp2",3,4,79,15,500,20271003,21564405
"dgp2",3,4,80,15,500,20271003,21564406
"dgp2",3,4,81,15,500,20271003,21564407
"dgp2",3,4,82,15,500,20271003,21564408
"dgp2",3,4,83,15,500,20271003,21564409
"dgp2",3,4,84,15,500,20271003,21564410
"dgp2",3,4,85,15,500,20271003,21564411
"dgp2",3,4,86,15,500,20271003,21564412
"dgp2",3,4,87,15,500,20271003,21564413
"dgp2",3,4,88,15,500,20271003,21564414
"dgp2",3,4,89,15,500,20271003,21564415
"dgp2",3,4,90,15,500,20271003,21564416
"dgp2",3,4,91,15,500,20271003,21564417
"dgp2",3,4,92,15,500,20271003,21564418
"dgp2",3,4,93,15,500,20271003,21564419
"dgp2",3,4,94,15,500,20271003,21564420
"dgp2",3,4,95,15,500,20271003,21564421
"dgp2",3,4,96,15,500,20271003,21564422
"dgp2",3,4,97,15,500,20271003,21564423
"dgp2",3,4,98,15,500,20271003,21564424
"dgp2",3,4,99,15,500,20271003,21564425
"dgp2",3,4,100,15,500,20271003,21564426
"dgp2",3,5,1,15,1000,20271003,21565327
"dgp2",3,5,2,15,1000,20271003,21565328
"dgp2",3,5,3,15,1000,20271003,21565329
"dgp2",3,5,4,15,1000,20271003,21565330
"dgp2",3,5,5,15,1000,20271003,21565331
"dgp2",3,5,6,15,1000,20271003,21565332
"dgp2",3,5,7,15,1000,20271003,21565333
"dgp2",3,5,8,15,1000,20271003,21565334
"dgp2",3,5,9,15,1000,20271003,21565335
"dgp2",3,5,10,15,1000,20271003,21565336
"dgp2",3,5,11,15,1000,20271003,21565337
"dgp2",3,5,12,15,1000,20271003,21565338
"dgp2",3,5,13,15,1000,20271003,21565339
"dgp2",3,5,14,15,1000,20271003,21565340
"dgp2",3,5,15,15,1000,20271003,21565341
"dgp2",3,5,16,15,1000,20271003,21565342
"dgp2",3,5,17,15,1000,20271003,21565343
"dgp2",3,5,18,15,1000,20271003,21565344
"dgp2",3,5,19,15,1000,20271003,21565345
"dgp2",3,5,20,15,1000,20271003,21565346
"dgp2",3,5,21,15,1000,20271003,21565347
"dgp2",3,5,22,15,1000,20271003,21565348
"dgp2",3,5,23,15,1000,20271003,21565349
"dgp2",3,5,24,15,1000,20271003,21565350
"dgp2",3,5,25,15,1000,20271003,21565351
"dgp2",3,5,26,15,1000,20271003,21565352
