"dgp","d","T_sample","tuning","method","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","specificity_mean","specificity_median","specificity_sd","TPR_mean","TPR_median","TPR_sd","FPR_mean","FPR_median","FPR_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","max_abs_mean","max_abs_median","max_abs_sd","lambda_lasso_mean","lambda_lasso_median","lambda_lasso_sd","lambda_adaptive_mean","lambda_adaptive_median","lambda_adaptive_sd","scaled_lambda0_mean","scaled_lambda0_median","scaled_lambda0_sd","base_lasso_support_mean","base_lasso_support_median","base_lasso_support_sd","base_adaptive_support_mean","base_adaptive_support_median","base_adaptive_support_sd","base_lasso_support_offdiag_mean","base_lasso_support_offdiag_median","base_lasso_support_offdiag_sd","base_adaptive_support_offdiag_mean","base_adaptive_support_offdiag_median","base_adaptive_support_offdiag_sd","threshold_factor_mean","threshold_factor_median","threshold_factor_sd","runtime_fit_seconds_mean","runtime_fit_seconds_median","runtime_fit_seconds_sd","rank_frob","rank_rmfe","rank_hamming","rank_F1","rank_off_hamming","rank_off_F1"
"dgp2",20,300,"theory","L-Rlx",500,0.562351170181485,0.562559088042484,0.0427078577873211,0.318059151799034,0.316472729087392,0.0482300601000333,20.6132921736752,20.5713266318382,0.70310787578807,4.53952962477644,4.53556243714545,0.0772975372880235,0.08751,0.0875,0.0151478981259867,0.628924982183897,0.626373626373626,0.0413788204860657,0.983,0.982758620689655,0.0163893909310454,0.766291198081935,0.76510067114094,0.0318068321814706,0.90053216374269,0.900584795321637,0.0173981485434461,0.983,0.982758620689655,0.0163893909310454,0.0994678362573099,0.0994152046783626,0.0173981485434461,57.014,57,0.950584674000633,34.018,34,5.95016680185857,0.986,1,0.950584674000633,307.982,308,5.95016680185857,58,58,0,91.032,91,5.99189298662169,0.0921157894736842,0.0921052631578947,0.0159451559220912,0.524656240146209,0.52112676056338,0.0447709473916703,0.974052631578947,0.973684210526316,0.0250153861579114,0.680879898745776,0.678899082568807,0.0392969243951783,37.014,37,0.950584674000633,34.018,34,5.95016680185857,0.986,1,0.950584674000633,307.982,308,5.95016680185857,38,38,0,71.032,71,5.99189298662169,0.889747688603926,0.889747688603926,0,0.848861881223029,0.849820580510505,0.020774537835976,0.65748919991452,0.655815934191978,0.0309979144929951,0.141556854185576,0.141556854185576,0,NA,NA,NA,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,1,1,4,3,4,3
"dgp2",20,300,"theory","L-Des",500,1.05921103912637,1.05759249445801,0.0425034938285949,1.12373095930082,1.11850188511582,0.09015727885695,21.8004782908071,21.7481911124286,0.816244461049352,4.66828587994497,4.66349558128837,0.0871804724873582,0.855,0.855,0,0.145,0.145,0,1,1,0,0.253275109170306,0.253275109170306,0,0,0,0,1,1,0,1,1,0,58,58,0,342,342,0,0,0,0,0,0,0,58,58,0,400,400,0,0.9,0.9,0,0.1,0.1,0,1,1,0,0.181818181818182,0.181818181818182,0,38,38,0,342,342,0,0,0,0,0,0,0,38,38,0,380,380,0,0.889747688603926,0.889747688603926,0,0.880326876498867,0.8808600730677,0.0224350763126383,0.606374545458325,0.605762971049565,0.0292375283629967,0.141556854185576,0.141556854185576,0,NA,NA,NA,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,6.5,5.5,10.5,10.5,10.5,6.5
"dgp2",20,300,"theory","A",500,1.36269321524476,1.36214962929884,0.031458172644145,1.85792043626697,1.85545161270521,0.0859825258661678,22.8106081675274,22.7800906669294,0.883661962668812,4.77515550762102,4.77284927521737,0.0922771678988927,0.09359,0.095,0.00184219634533062,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0.523368471035138,0.512820512820513,0.0137067458486935,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0,0,0,20.564,20,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,58,58,0,20.564,20,0.736878538132249,0.0985157894736842,0.1,0.00193915404771645,0.432,0,0.495850517263965,0.0148421052631579,0,0.0193915404771644,0.0285465916197624,0,0.0368985163141266,0.564,0,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,38,38,0,0.564,0,0.736878538132249,0.889747688603926,0.889747688603926,0,0.766134694215149,0.766282294282637,0.0299101549247583,0.766134694215149,0.766282294282637,0.0299101549247583,0.141556854185576,0.141556854185576,0,0.141556854185576,0.141556854185576,0,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,10,10,7.5,7.5,7.5,9.5
"dgp2",20,300,"theory","A-Th",500,1.36563408150312,1.36379987499462,0.0309919457418943,1.86591502426235,1.85995010109699,0.0849313552104096,22.8281226878792,22.8016288975237,0.884554597305977,4.77698778949644,4.7751051189945,0.0923439314980491,0.09497,0.095,0.000272485773929554,1,1,0,0.345034482758621,0.344827586206897,0.00187921223399692,0.51304641350211,0.512820512820513,0.00205182406853802,1,1,0,0.345034482758621,0.344827586206897,0.00187921223399692,0,0,0,20.012,20,0.108994309571822,0,0,0,37.988,38,0.108994309571822,342,342,0,58,58,0,20.012,20,0.108994309571822,0.0999684210526316,0.1,0.000286827130452163,0.012,0,0.108994309571822,0.000315789473684211,0,0.00286827130452162,0.000615384615384615,0,0.00558945177291393,0.012,0,0.108994309571822,0,0,0,37.988,38,0.108994309571822,342,342,0,38,38,0,0.012,0,0.108994309571822,0.889747688603926,0.889747688603926,0,0.766134694215149,0.766282294282637,0.0299101549247583,0.766134694215149,0.766282294282637,0.0299101549247583,0.141556854185576,0.141556854185576,0,0.141556854185576,0.141556854185576,0,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,11,11,7.5,7.5,7.5,9.5
"dgp2",20,300,"theory","A-Ref",500,1.35354916518173,1.35483436655114,0.0351810535989734,1.83333057368344,1.83557616370479,0.0952499115345622,22.7726906380211,22.741142888262,0.886333902706333,4.77117674709285,4.76876738344952,0.0926296200719455,0.09359,0.095,0.00184219634533062,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0.523368471035138,0.512820512820513,0.0137067458486935,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0,0,0,20.564,20,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,58,58,0,20.564,20,0.736878538132249,0.0985157894736842,0.1,0.00193915404771645,0.432,0,0.495850517263965,0.0148421052631579,0,0.0193915404771644,0.0285465916197624,0,0.0368985163141266,0.564,0,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,38,38,0,0.564,0,0.736878538132249,0.889747688603926,0.889747688603926,0,0.766134479338599,0.766280848768496,0.0299101638022956,0.766134479338599,0.766280848768496,0.0299101638022956,0.141556854185576,0.141556854185576,0,0.141556854185576,0.141556854185576,0,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,9,9,7.5,7.5,7.5,9.5
"dgp2",20,300,"theory","A-Rlx",500,1.35279856083635,1.35415288740384,0.0356245920120655,1.8313305195338,1.83373006507896,0.0963608470519262,22.770740495648,22.7360355160235,0.886435766594222,4.77097212625457,4.76823190276715,0.0926424924794075,0.09359,0.095,0.00184219634533062,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0.523368471035138,0.512820512820513,0.0137067458486935,1,1,0,0.354551724137931,0.344827586206897,0.0127048023815905,0,0,0,20.564,20,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,58,58,0,20.564,20,0.736878538132249,0.0985157894736842,0.1,0.00193915404771645,0.432,0,0.495850517263965,0.0148421052631579,0,0.0193915404771644,0.0285465916197624,0,0.0368985163141266,0.564,0,0.736878538132249,0,0,0,37.436,38,0.736878538132249,342,342,0,38,38,0,0.564,0,0.736878538132249,0.889747688603926,0.889747688603926,0,0.766134586776874,0.766281571525567,0.02991015931597,0.766134586776874,0.766281571525567,0.02991015931597,0.141556854185576,0.141556854185576,0,0.141556854185576,0.141556854185576,0,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,8,8,7.5,7.5,7.5,9.5
"dgp2",20,300,"theory","A-Des",500,1.05921103912637,1.05759249445801,0.0425034938285948,1.12373095930082,1.11850188511582,0.09015727885695,21.8004782908071,21.7481911124286,0.816244461049351,4.66828587994497,4.66349558128837,0.0871804724873582,0.855,0.855,0,0.145,0.145,0,1,1,0,0.253275109170306,0.253275109170306,0,0,0,0,1,1,0,1,1,0,58,58,0,342,342,0,0,0,0,0,0,0,58,58,0,400,400,0,0.9,0.9,0,0.1,0.1,0,1,1,0,0.181818181818182,0.181818181818182,0,38,38,0,342,342,0,0,0,0,0,0,0,38,38,0,380,380,0,0.889747688603926,0.889747688603926,0,0.880326876498868,0.880860073067699,0.0224350763126384,0.606374545458325,0.605762971049565,0.0292375283629967,0.141556854185576,0.141556854185576,0,0.141556854185576,0.141556854185576,0,NA,NA,NA,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,6.5,5.5,10.5,10.5,10.5,6.5
"dgp2",20,300,"theory","ScL",500,0.837144017145381,0.839108329231224,0.0428403329445501,0.702641728980852,0.704102793147605,0.0716891607885601,21.1470948534969,21.1164302079792,0.754269672038776,4.59786975808764,4.5952617126752,0.0818654081414154,0.02419,0.025,0.00753873763505937,0.903086201251799,0.901639344262295,0.0376079415869545,0.935310344827586,0.931034482758621,0.0305360819451073,0.918289133888374,0.918032786885246,0.0248453069630164,0.982678362573099,0.982456140350877,0.00738730406706175,0.935310344827586,0.931034482758621,0.0305360819451073,0.0173216374269006,0.0175438596491228,0.00738730406706175,54.248,54,1.77109275281623,5.924,6,2.52645799093512,3.752,4,1.77109275281623,336.076,336,2.52645799093512,58,58,0,60.172,60,3.15377688133363,0.0254631578947368,0.0263157894736842,0.00793551330006249,0.855687047691711,0.853658536585366,0.0535312585243406,0.901263157894737,0.894736842105263,0.0466077040214796,0.876537473514362,0.875,0.0372030708947794,34.248,34,1.77109275281623,5.924,6,2.52645799093512,3.752,4,1.77109275281623,336.076,336,2.52645799093512,38,38,0,40.172,40,3.15377688133363,0.889747688603926,0.889747688603926,0,0.782723305820553,0.782010928763832,0.026017477562129,0.708651299105677,0.708742886689203,0.0304743669220916,0.141556854185576,0.141556854185576,0,NA,NA,NA,0.141556854185576,0.141556854185576,0,91.032,91,5.99189298662169,20.564,20,0.736878538132249,71.032,71,5.99189298662169,0.564,0,0.736878538132249,1,1,0,0.0369600000000055,0.0300000000002001,0.0116201745646954,4,4,1,1,1,1
"dgp2",20,500,"theory","L",500,0.505003323577221,0.504811906442638,0.0362461683245743,0.256339513972816,0.254835061336596,0.0365649248589785,20.4214841887001,20.4178942129957,0.64724353344258,4.5184466889542,4.51861632868124,0.0716517671125489,0.082525,0.0825,0.0141478690762531,0.640080410986758,0.637362637362637,0.0398063800877298,0.998137931034483,1,0.00578450517094402,0.779260614856028,0.778523489932886,0.0296034277050086,0.903795321637427,0.903508771929825,0.0165302503338333,0.998137931034483,1,0.00578450517094402,0.0962046783625731,0.0964912280701754,0.0165302503338333,57.892,58,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,58,58,0,90.794,91,5.66743359971817,0.0868684210526316,0.0868421052631579,0.0148924937644769,0.538649279622102,0.535211267605634,0.0431219519587883,0.997157894736842,1,0.00882898157670402,0.698441885094959,0.697247706422018,0.0363687207714033,37.892,38,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,38,38,0,70.794,71,5.66743359971817,0.889747688603926,0.889747688603926,0,0.827311115829975,0.826495549629526,0.0164376324255018,0.67109010504013,0.668541185988004,0.0245258715899359,0.109576197142337,0.109576197142337,0,NA,NA,NA,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,3,2,4,4,4,4
"dgp2",20,500,"theory","L-Th",500,0.683724313542594,0.682072546679422,0.0586000392816127,0.470906033603891,0.465222959457413,0.0803121859354708,20.822968533009,20.8207687705357,0.695801390718153,4.56258302569186,4.56297800385015,0.0762646659730629,0.030345,0.03,0.00579963330676914,1,1,0,0.790724137931034,0.793103448275862,0.0399974710811665,0.88257481878709,0.884615384615385,0.0250717796368903,1,1,0,0.790724137931034,0.793103448275862,0.0399974710811665,0,0,0,45.862,46,2.31985332270766,0,0,0,12.138,12,2.31985332270766,342,342,0,58,58,0,45.862,46,2.31985332270766,0.0319421052631579,0.0315789473684211,0.00610487716502015,1,1,0,0.680578947368421,0.684210526315789,0.0610487716502015,0.808352619502167,0.8125,0.0436826332300346,25.862,26,2.31985332270766,0,0,0,12.138,12,2.31985332270766,342,342,0,38,38,0,25.862,26,2.31985332270766,0.889747688603926,0.889747688603926,0,0.792091629367626,0.789841243055318,0.0249621904336233,0.67109010504013,0.668541185988004,0.0245258715899359,0.109576197142337,0.109576197142337,0,NA,NA,NA,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,5,5,2,2,2,2
"dgp2",20,500,"theory","L-Ref",500,0.489759993675246,0.488175700783679,0.0411759853732517,0.241556922252692,0.238315515225599,0.0406389256140058,20.454924694221,20.4405844560419,0.644965538152425,4.52215047440335,4.5211264583751,0.0713439625796522,0.082525,0.0825,0.0141478690762531,0.640080410986758,0.637362637362637,0.0398063800877298,0.998137931034483,1,0.00578450517094402,0.779260614856028,0.778523489932886,0.0296034277050086,0.903795321637427,0.903508771929825,0.0165302503338333,0.998137931034483,1,0.00578450517094402,0.0962046783625731,0.0964912280701754,0.0165302503338333,57.892,58,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,58,58,0,90.794,91,5.66743359971817,0.0868684210526316,0.0868421052631579,0.0148924937644769,0.538649279622102,0.535211267605634,0.0431219519587883,0.997157894736842,1,0.00882898157670402,0.698441885094959,0.697247706422018,0.0363687207714033,37.892,38,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,38,38,0,70.794,71,5.66743359971817,0.889747688603926,0.889747688603926,0,0.894320241690342,0.894551391906398,0.017761910801436,0.616701241078158,0.615672763248081,0.0226440410117497,0.109576197142337,0.109576197142337,0,NA,NA,NA,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,2,3,4,4,4,4
"dgp2",20,500,"theory","L-Rlx",500,0.424740710016412,0.422830906120195,0.0329032258228432,0.181485127770255,0.178785992964057,0.0281024583295181,20.336409099635,20.331190171769,0.638332986406946,4.50903580812876,4.50901209755287,0.0708181549443074,0.082525,0.0825,0.0141478690762531,0.640080410986758,0.637362637362637,0.0398063800877298,0.998137931034483,1,0.00578450517094402,0.779260614856028,0.778523489932886,0.0296034277050086,0.903795321637427,0.903508771929825,0.0165302503338333,0.998137931034483,1,0.00578450517094402,0.0962046783625731,0.0964912280701754,0.0165302503338333,57.892,58,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,58,58,0,90.794,91,5.66743359971817,0.0868684210526316,0.0868421052631579,0.0148924937644769,0.538649279622102,0.535211267605634,0.0431219519587883,0.997157894736842,1,0.00882898157670402,0.698441885094959,0.697247706422018,0.0363687207714033,37.892,38,0.335501299914753,32.902,33,5.653345614171,0.108,0,0.335501299914753,309.098,309,5.653345614171,38,38,0,70.794,71,5.66743359971817,0.889747688603926,0.889747688603926,0,0.859172163321961,0.858832497413516,0.0159684702625153,0.643250223087546,0.642439092860543,0.0232907572002103,0.109576197142337,0.109576197142337,0,NA,NA,NA,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,1,1,4,4,4,4
"dgp2",20,500,"theory","L-Des",500,0.785140384322106,0.784132135653943,0.0338186276779128,0.617586835272326,0.614863240497142,0.0532316194102109,20.9717090998527,20.9663467395267,0.683944996465706,4.57887981250614,4.5789023507052,0.0746988776425383,0.855,0.855,0,0.145,0.145,0,1,1,0,0.253275109170306,0.253275109170306,0,0,0,0,1,1,0,1,1,0,58,58,0,342,342,0,0,0,0,0,0,0,58,58,0,400,400,0,0.9,0.9,0,0.1,0.1,0,1,1,0,0.181818181818182,0.181818181818182,0,38,38,0,342,342,0,0,0,0,0,0,0,38,38,0,380,380,0,0.889747688603926,0.889747688603926,0,0.883322084328593,0.882698260515728,0.0181014837691366,0.607527218676281,0.606922733193572,0.0225816785662976,0.109576197142337,0.109576197142337,0,NA,NA,NA,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,7,6.5,10.5,10.5,10.5,6.5
"dgp2",20,500,"theory","A",500,1.35238274004959,1.35232730835144,0.0279139901989035,1.82971670805117,1.82878914902475,0.0756972124364146,22.6477380202568,22.6362272045985,0.84096414589796,4.75814601579674,4.75775442544445,0.0883182474918663,0.089595,0.09,0.00296074433445849,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0.552616254493388,0.55,0.0213041450903764,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0,0,0,22.162,22,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,58,58,0,22.162,22,1.1842977337834,0.0943105263157895,0.0947368421052632,0.00311657298364052,0.94,1,0.23772468540752,0.0568947368421053,0.0526315789473684,0.0311657298364052,0.106031951296954,0.1,0.0554920870699361,2.162,2,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,38,38,0,2.162,2,1.1842977337834,0.889747688603926,0.889747688603926,0,0.766027171524105,0.764702772365898,0.0256998541769911,0.766027171524105,0.764702772365898,0.0256998541769911,0.109576197142337,0.109576197142337,0,0.109576197142337,0.109576197142337,0,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,10,10,7,7,7,9
"dgp2",20,500,"theory","A-Th",500,1.36447652643291,1.36433026108559,0.0255355701481752,1.86244695239852,1.86139708966665,0.0699048589505956,22.7153555790042,22.695822333605,0.844682320949515,4.76524146919544,4.76401325881422,0.0885720570093023,0.09481,0.095,0.00068178417356128,1,1,0,0.346137931034483,0.344827586206897,0.00470195981766399,0.514250275884453,0.512820512820513,0.00512723533418978,1,1,0,0.346137931034483,0.344827586206897,0.00470195981766399,0,0,0,20.076,20,0.272713669424512,0,0,0,37.924,38,0.272713669424512,342,342,0,58,58,0,20.076,20,0.272713669424512,0.0998,0.1,0.000717667551117139,0.074,0,0.262033056398025,0.002,0,0.00717667551117137,0.00389230769230769,0,0.0139494885108331,0.076,0,0.272713669424512,0,0,0,37.924,38,0.272713669424512,342,342,0,38,38,0,0.076,0,0.272713669424512,0.889747688603926,0.889747688603926,0,0.766027171524105,0.764702772365898,0.0256998541769911,0.766027171524105,0.764702772365898,0.0256998541769911,0.109576197142337,0.109576197142337,0,0.109576197142337,0.109576197142337,0,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,11,11,9,9,9,11
"dgp2",20,500,"theory","A-Ref",500,1.31072022385901,1.31144920924966,0.0401624676680264,1.71959730299457,1.71989903629187,0.105276278177574,22.4883286940011,22.4649017810215,0.843704811893979,4.74135358625379,4.73971536575267,0.0889420344403441,0.089595,0.09,0.00296074433445849,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0.552616254493388,0.55,0.0213041450903764,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0,0,0,22.162,22,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,58,58,0,22.162,22,1.1842977337834,0.0943105263157895,0.0947368421052632,0.00311657298364052,0.94,1,0.23772468540752,0.0568947368421053,0.0526315789473684,0.0311657298364052,0.106031951296954,0.1,0.0554920870699361,2.162,2,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,38,38,0,2.162,2,1.1842977337834,0.889747688603926,0.889747688603926,0,0.766027132532042,0.764702248955807,0.025699894430367,0.766027132532042,0.764702248955807,0.025699894430367,0.109576197142337,0.109576197142337,0,0.109576197142337,0.109576197142337,0,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,8,8,7,7,7,9
"dgp2",20,500,"theory","A-Rlx",500,1.3165509871096,1.31754825841984,0.0378140310824671,1.73473354280408,1.73593341921379,0.0995968785723632,22.5081540182088,22.4802879558389,0.843085280319877,4.74344595845617,4.74133820298041,0.0888270110408249,0.089595,0.09,0.00296074433445849,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0.552616254493388,0.55,0.0213041450903764,1,1,0,0.382103448275862,0.379310344827586,0.0204189264445413,0,0,0,22.162,22,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,58,58,0,22.162,22,1.1842977337834,0.0943105263157895,0.0947368421052632,0.00311657298364052,0.94,1,0.23772468540752,0.0568947368421053,0.0526315789473684,0.0311657298364052,0.106031951296954,0.1,0.0554920870699361,2.162,2,1.1842977337834,0,0,0,35.838,36,1.1842977337834,342,342,0,38,38,0,2.162,2,1.1842977337834,0.889747688603926,0.889747688603926,0,0.766027152028074,0.764702510660852,0.0256998743023254,0.766027152028074,0.764702510660852,0.0256998743023254,0.109576197142337,0.109576197142337,0,0.109576197142337,0.109576197142337,0,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,9,9,7,7,7,9
"dgp2",20,500,"theory","A-Des",500,0.785140384322106,0.784132135653943,0.0338186276779128,0.617586835272326,0.614863240497141,0.0532316194102109,20.9717090998527,20.9663467395267,0.683944996465706,4.57887981250614,4.5789023507052,0.0746988776425383,0.855,0.855,0,0.145,0.145,0,1,1,0,0.253275109170306,0.253275109170306,0,0,0,0,1,1,0,1,1,0,58,58,0,342,342,0,0,0,0,0,0,0,58,58,0,400,400,0,0.9,0.9,0,0.1,0.1,0,1,1,0,0.181818181818182,0.181818181818182,0,38,38,0,342,342,0,0,0,0,0,0,0,38,38,0,380,380,0,0.889747688603926,0.889747688603926,0,0.883322084328593,0.882698260515729,0.0181014837691367,0.607527218676281,0.606922733193572,0.0225816785662976,0.109576197142337,0.109576197142337,0,0.109576197142337,0.109576197142337,0,NA,NA,NA,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,6,6.5,10.5,10.5,10.5,6.5
"dgp2",20,500,"theory","ScL",500,0.658021734602182,0.65688211978664,0.0383182911210632,0.434457958060434,0.431494137693212,0.0503102058283199,20.680733578469,20.6869581599176,0.670484115988793,4.54701059712056,4.5482917811727,0.0737501614569893,0.016075,0.015,0.00665171900575054,0.909743056274075,0.90625,0.0356206817379402,0.988896551724138,1,0.0142450656759065,0.947273493453222,0.95,0.0209213473929597,0.983081871345029,0.982456140350877,0.0073255724781204,0.988896551724138,1,0.0142450656759065,0.0169181286549708,0.0175438596491228,0.0073255724781204,57.356,58,0.826213809202578,5.786,6,2.50534578751718,0.644,0,0.826213809202578,336.214,336,2.50534578751718,58,58,0,63.142,63,2.61524664803535,0.0169210526315789,0.0157894736842105,0.00700180947973741,0.868671752645107,0.863636363636364,0.0496661109792915,0.983052631578947,1,0.0217424686632257,0.921509701725042,0.925,0.0305288206406754,37.356,38,0.826213809202578,5.786,6,2.50534578751718,0.644,0,0.826213809202578,336.214,336,2.50534578751718,38,38,0,43.142,43,2.61524664803535,0.889747688603926,0.889747688603926,0,0.803825502916377,0.803923058592366,0.0198186775560746,0.685169393978855,0.68302342652579,0.0236512537217718,0.109576197142337,0.109576197142337,0,NA,NA,NA,0.109576197142337,0.109576197142337,0,90.794,91,5.66743359971817,22.162,22,1.1842977337834,70.794,71,5.66743359971817,2.162,2,1.1842977337834,1,1,0,0.0420999999999963,0.0399999999999636,0.0105836679868642,4,4,1,1,1,1
