"tuning","family","solver","dgp","d","T_sample","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","runtime_seconds_mean","runtime_seconds_median","runtime_seconds_sd","objective_mean","objective_median","objective_sd","objective_gap_mean","objective_gap_median","objective_gap_sd","kkt_max_mean","kkt_max_median","kkt_max_sd","n_solver_zeroed_mean","n_solver_zeroed_median","n_solver_zeroed_sd","max_solver_zeroed_abs_mean","max_solver_zeroed_abs_median","max_solver_zeroed_abs_sd","B_diff_to_fista_mean","B_diff_to_fista_median","B_diff_to_fista_sd","Phi_diff_to_fista_mean","Phi_diff_to_fista_median","Phi_diff_to_fista_sd","reference_tuning_seconds_mean","reference_tuning_seconds_median","reference_tuning_seconds_sd","reference_pilot_seconds_mean","reference_pilot_seconds_median","reference_pilot_seconds_sd","admm_convergence_rate","rank_frob","rank_rmfe","rank_hamming","rank_F1"
"theory","adaptive","admm","dgp2",10,2000,100,0.700270025655868,0.698484492776684,0.0274781283499291,0.491125605894309,0.487880893475777,0.0385310384328398,10.6736169252886,10.7179048098356,0.472626742093595,3.26625000748732,3.27382111977336,0.0726678751475388,0.0543,0.05,0.012492826224306,1,1,0,0.806071428571429,0.821428571428571,0.0446172365153785,0.891944697829831,0.901960784313726,0.027805231664618,22.57,23,1.2492826224306,0,0,0,5.43,5,1.2492826224306,72,72,0,28,28,0,22.57,23,1.2492826224306,0.0603333333333333,0.0555555555555556,0.0138809180270066,1,1,0,0.698333333333333,0.722222222222222,0.0694045901350332,0.820371951648648,0.838709677419355,0.0496421416718942,12.57,13,1.2492826224306,0,0,0,5.43,5,1.2492826224306,72,72,0,18,18,0,12.57,13,1.2492826224306,0.896700321549817,0.896700321549817,0,0.779542710210906,0.777893817982467,0.0157394201149292,0.00349999999999909,0,0.00672324476737084,6.34851463654742,6.34374631082034,0.0952078676779459,6.10800299227776e-14,5.86197757002083e-14,2.42899547131087e-14,3.64019885562471e-07,3.50810647753636e-07,9.27308170169378e-08,77.43,77,1.2492826224306,3.96615397304402e-07,3.84230511788122e-07,5.87564386176105e-08,2.59506837866704e-07,2.55460356357243e-07,4.74374323565014e-08,2.56241101096031e-07,2.51413706404727e-07,4.77455059260411e-08,0,0,0,0.000699999999999932,0,0.00355476632654846,1,1,1.5,2,2
"theory","adaptive","fista","dgp2",10,2000,100,0.700270036984611,0.698484514410168,0.027478126434291,0.491125621656444,0.487880923678297,0.038531036566648,10.6736168521998,10.7179046782012,0.472626735454092,3.26624999631944,3.27382109967206,0.0726678742121565,0.0543,0.05,0.012492826224306,1,1,0,0.806071428571429,0.821428571428571,0.0446172365153785,0.891944697829831,0.901960784313726,0.027805231664618,22.57,23,1.2492826224306,0,0,0,5.43,5,1.2492826224306,72,72,0,28,28,0,22.57,23,1.2492826224306,0.0603333333333333,0.0555555555555556,0.0138809180270066,1,1,0,0.698333333333333,0.722222222222222,0.0694045901350332,0.820371951648648,0.838709677419355,0.0496421416718942,12.57,13,1.2492826224306,0,0,0,5.43,5,1.2492826224306,72,72,0,18,18,0,12.57,13,1.2492826224306,0.896700321549817,0.896700321549817,0,0.779542715187282,0.777893821372948,0.0157394183134112,0.000899999999999181,0,0.00378593889719674,6.34851463654736,6.3437463108203,0.0952078676779459,0,0,0,4.4568804606284e-08,3.56232286245105e-08,2.62101952052577e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699999999999932,0,0.00355476632654846,NA,2,1.5,2,2
"theory","adaptive","glmnet","dgp2",15,100,100,1.18721080843716,1.18348481508121,0.049076289847655,1.41185390107297,1.40063664078462,0.117765764826223,17.3446588817423,17.3022074964505,0.807346640909283,4.16358539997139,4.15959221830102,0.0964810071188779,0.124044444444444,0.124444444444444,0.00142589313006144,1,1,0,0.35093023255814,0.348837209302326,0.00746106870380984,0.519494837327099,0.517241379310345,0.00801274142698666,15.09,15,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,43,43,0,15.09,15,0.320825954263823,0.132904761904762,0.133333333333333,0.00152774263935154,0.08,0,0.272659924344291,0.00321428571428571,0,0.0114580697951365,0.00616091954022989,0,0.0218525321090793,0.09,0,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,28,28,0,0.09,0,0.320825954263823,0.890678802523021,0.890678802523021,0,0.765756143121311,0.765492477274854,0.0507392346667397,0.0577000000000021,0.0550000000000068,0.0168687745718376,10.1505073111263,10.1416626164484,0.607599443660848,6.16395823271887e-15,0,6.16395823271887e-14,1.93818561634101e-08,3.98811174881133e-16,1.39490496410156e-07,0,0,0,0,0,0,2.36137185972558e-07,1.07068394307765e-07,4.74310412573111e-07,2.33714936281815e-07,1.09152198735016e-07,4.69797996938211e-07,0,0,0,0.000699999999999932,0,0.00355476632654684,NA,2,2,2,2
"theory","adaptive","admm","dgp2",15,100,100,1.18721076312464,1.18348477991758,0.0490762680063213,1.4118537913596,1.40063655750884,0.117765705276749,17.3446591309642,17.3022077333422,0.807346712000155,4.1635854297234,4.15959224677686,0.0964810148236974,0.124044444444444,0.124444444444444,0.00142589313006144,1,1,0,0.35093023255814,0.348837209302326,0.00746106870380984,0.519494837327099,0.517241379310345,0.00801274142698666,15.09,15,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,43,43,0,15.09,15,0.320825954263823,0.132904761904762,0.133333333333333,0.00152774263935154,0.08,0,0.272659924344291,0.00321428571428571,0,0.0114580697951365,0.00616091954022989,0,0.0218525321090793,0.09,0,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,28,28,0,0.09,0,0.320825954263823,0.890678802523021,0.890678802523021,0,0.765756123164613,0.765492470033039,0.0507392413601152,0.015900000000002,0.0199999999999818,0.00637149586800007,10.1505073111265,10.1416626164486,0.607599443660797,1.93214333421565e-13,1.61648472385423e-13,1.37392674279273e-13,4.87551281409265e-07,4.556757106602e-07,1.73890563176793e-07,209.91,210,0.320825954263823,3.98507044527629e-07,3.9190632699372e-07,6.10433912513246e-08,5.24089574347281e-07,4.36694016655228e-07,4.08485062855601e-07,5.23843563039693e-07,4.37023480376455e-07,4.09692394032826e-07,0,0,0,0.000699999999999932,0,0.00355476632654684,1,2,2,2,2
"theory","adaptive","fista","dgp2",15,100,100,1.18721079911391,1.18348479811454,0.0490763184834987,1.41185388171823,1.40063660058309,0.117765837926477,17.3446589255157,17.3022073698701,0.80734661947093,4.16358540529279,4.15959220308459,0.0964810042986605,0.124044444444444,0.124444444444444,0.00142589313006144,1,1,0,0.35093023255814,0.348837209302326,0.00746106870380984,0.519494837327099,0.517241379310345,0.00801274142698666,15.09,15,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,43,43,0,15.09,15,0.320825954263823,0.132904761904762,0.133333333333333,0.00152774263935154,0.08,0,0.272659924344291,0.00321428571428571,0,0.0114580697951365,0.00616091954022989,0,0.0218525321090793,0.09,0,0.320825954263823,0,0,0,27.91,28,0.320825954263823,182,182,0,28,28,0,0.09,0,0.320825954263823,0.890678802523021,0.890678802523021,0,0.765756128181638,0.765492455170074,0.0507392503058079,0.000600000000000023,0,0.00277797979063356,10.1505073111266,10.1416626164501,0.607599443660838,2.57038834661216e-13,9.76996261670138e-15,1.59546734053435e-12,1.6083322020837e-07,8.14436961631236e-08,3.16643303057825e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699999999999932,0,0.00355476632654684,NA,2,2,2,2
"theory","adaptive","glmnet","dgp2",15,200,100,1.18719450476259,1.18424796575748,0.0356498531324977,1.41068899504657,1.40244409195452,0.0853516093862808,17.1253436529922,17.1541800994628,0.637470441971523,4.13756696659381,4.14176049771533,0.077088758655302,0.123377777777778,0.124444444444444,0.00200957925425934,1,1,0,0.354418604651163,0.348837209302326,0.0105152402839151,0.523264562633937,0.517241379310345,0.0113306672384486,15.24,15,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,43,43,0,15.24,15,0.452155332208351,0.132190476190476,0.133333333333333,0.00215312062956358,0.23,0,0.422952584681651,0.00857142857142857,0,0.0161484047217268,0.0165057471264368,0,0.0310052366808231,0.24,0,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,28,28,0,0.24,0,0.452155332208351,0.890678802523021,0.890678802523021,0,0.766324136117607,0.761336177839972,0.0319383026977516,0.0538,0.0500000000000114,0.0149598790034557,9.8581222105603,9.8241194037739,0.403830757930449,5.24025267623074e-15,0,3.5219314394155e-14,5.70097103441762e-08,5.60864866554511e-16,1.90238079211716e-07,0,0,0,0,0,0,3.80859285923566e-07,9.83242717991161e-08,1.48600792764433e-06,3.66220649681916e-07,9.83415487985705e-08,1.41844285650306e-06,0,0,0,0.00340000000000373,0,0.00699494767166894,NA,2.5,1.5,2,2
"theory","adaptive","admm","dgp2",15,200,100,1.18719443483945,1.18424789870944,0.035649835655673,1.41068882778822,1.40244393317444,0.0853515610638747,17.125343809164,17.1541802349771,0.637470459574158,4.1375669854339,4.14176051407738,0.0770887604079213,0.123377777777778,0.124444444444444,0.00200957925425934,1,1,0,0.354418604651163,0.348837209302326,0.0105152402839151,0.523264562633937,0.517241379310345,0.0113306672384486,15.24,15,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,43,43,0,15.24,15,0.452155332208351,0.132190476190476,0.133333333333333,0.00215312062956358,0.23,0,0.422952584681651,0.00857142857142857,0,0.0161484047217268,0.0165057471264368,0,0.0310052366808231,0.24,0,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,28,28,0,0.24,0,0.452155332208351,0.890678802523021,0.890678802523021,0,0.766324115234719,0.761336144090627,0.0319383054965134,0.0142999999999984,0.0150000000000148,0.00781800563578701,9.85812221056046,9.82411940377403,0.403830757930425,1.69411151773602e-13,1.53654866608122e-13,1.02633705557142e-13,4.91852829411299e-07,4.76504317022489e-07,1.6336780975361e-07,209.76,210,0.452155332208351,3.89662094497928e-07,3.88592488488584e-07,6.5803739751704e-08,6.46614600034598e-07,4.2944963259114e-07,1.34068617715608e-06,6.36600675886593e-07,4.28191240087282e-07,1.2827338525964e-06,0,0,0,0.00340000000000373,0,0.00699494767166894,1,1,1.5,2,2
"theory","adaptive","fista","dgp2",15,200,100,1.1871945613209,1.18424801573141,0.0356498803324919,1.41068913125798,1.40244421038452,0.0853516745353367,17.1253437770853,17.1541810622853,0.637470183817426,4.1375669821964,4.14176061395621,0.0770887257639672,0.123377777777778,0.124444444444444,0.00200957925425934,1,1,0,0.354418604651163,0.348837209302326,0.0105152402839151,0.523264562633937,0.517241379310345,0.0113306672384486,15.24,15,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,43,43,0,15.24,15,0.452155332208351,0.132190476190476,0.133333333333333,0.00215312062956358,0.23,0,0.422952584681651,0.00857142857142857,0,0.0161484047217268,0.0165057471264368,0,0.0310052366808231,0.24,0,0.452155332208351,0,0,0,27.76,28,0.452155332208351,182,182,0,28,28,0,0.24,0,0.452155332208351,0.890678802523021,0.890678802523021,0,0.766324152451006,0.761336345781513,0.0319383037657034,0.00110000000000014,0,0.00447100648511116,9.85812221056131,9.8241194037739,0.403830757929566,1.01280761555245e-12,7.99360577730113e-15,8.37999125555757e-12,2.51321646697955e-07,7.09100161087876e-08,9.1725289534361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340000000000373,0,0.00699494767166894,NA,2.5,3,2,2
"theory","adaptive","glmnet","dgp2",15,300,100,1.18246120083501,1.17976194929289,0.0359332223153823,1.39949277598148,1.39183832533455,0.0857131375673064,17.0309560437992,17.0793555357561,0.708050124247139,4.12597653219492,4.1327176646274,0.0857156420313227,0.121866666666667,0.124444444444444,0.00341238108677529,1,1,0,0.362325581395349,0.348837209302326,0.0178554824308009,0.531677684022763,0.517241379310345,0.018845652649067,15.58,15,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,43,43,0,15.58,15,0.767785744524441,0.130571428571429,0.133333333333333,0.00365612259297353,0.46,0,0.500908265962033,0.0207142857142857,0,0.0274209194473014,0.0392445309603263,0,0.0505559737553599,0.58,0,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,28,28,0,0.58,0,0.767785744524441,0.890678802523021,0.890678802523021,0,0.762267609455667,0.763800232418286,0.0340565527193201,0.0553000000000014,0.0500000000000114,0.0137403777167101,9.79356910375751,9.83987022648637,0.402954385525915,1.54543045027822e-14,0,6.20154178961625e-14,1.45213843510937e-07,7.68848010155339e-16,2.50667120797944e-07,0,0,0,0,0,0,3.27130079566946e-07,9.81927050289438e-08,5.89876806622116e-07,3.04514227392906e-07,9.24212612981805e-08,5.38929791999485e-07,0,0,0,0.000699999999999932,0,0.00355476632654684,NA,2.5,2,2,2
"theory","adaptive","admm","dgp2",15,300,100,1.18246111585892,1.17976189529895,0.0359332097344576,1.39949257412453,1.39183819793331,0.0857131015152406,17.030956182135,17.0793557345041,0.708050176078129,4.1259765488384,4.13271768867208,0.0857156478916454,0.121866666666667,0.124444444444444,0.00341238108677529,1,1,0,0.362325581395349,0.348837209302326,0.0178554824308009,0.531677684022763,0.517241379310345,0.018845652649067,15.58,15,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,43,43,0,15.58,15,0.767785744524441,0.130571428571429,0.133333333333333,0.00365612259297353,0.46,0,0.500908265962033,0.0207142857142857,0,0.0274209194473014,0.0392445309603263,0,0.0505559737553599,0.58,0,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,28,28,0,0.58,0,0.767785744524441,0.890678802523021,0.890678802523021,0,0.762267584183316,0.763800178182135,0.0340565567548394,0.0142000000000002,0.0199999999999818,0.00767785744524216,9.79356910375766,9.83987022648636,0.402954385525899,1.64437352623281e-13,1.48325796089921e-13,9.05962235310159e-14,4.80602436493734e-07,4.7943716152098e-07,1.47166126692254e-07,209.42,210,0.767785744524441,3.63889254945854e-07,3.57264968549365e-07,5.79654519556676e-08,5.45393108388223e-07,4.39673187179366e-07,5.02260052437416e-07,5.29768659724787e-07,4.33475591244378e-07,4.57745093659089e-07,0,0,0,0.000699999999999932,0,0.00355476632654684,1,2.5,2,2,2
"theory","adaptive","fista","dgp2",15,300,100,1.18246119311503,1.17976184349038,0.0359332409347305,1.39949275904906,1.39183807575289,0.0857131813249302,17.0309560556167,17.0793556436095,0.708050141288165,4.12597653358521,4.13271767767434,0.0857156440636065,0.121866666666667,0.124444444444444,0.00341238108677529,1,1,0,0.362325581395349,0.348837209302326,0.0178554824308009,0.531677684022763,0.517241379310345,0.018845652649067,15.58,15,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,43,43,0,15.58,15,0.767785744524441,0.130571428571429,0.133333333333333,0.00365612259297353,0.46,0,0.500908265962033,0.0207142857142857,0,0.0274209194473014,0.0392445309603263,0,0.0505559737553599,0.58,0,0.767785744524441,0,0,0,27.42,28,0.767785744524441,182,182,0,28,28,0,0.58,0,0.767785744524441,0.890678802523021,0.890678802523021,0,0.76226760668278,0.763800231779672,0.0340565596639637,0.00139999999999986,0,0.00492776098069045,9.79356910375769,9.83987022648653,0.402954385525845,1.92006410770773e-13,6.21724893790088e-15,1.01420867226538e-12,2.12036902979689e-07,7.64056670654415e-08,4.24038433102343e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699999999999932,0,0.00355476632654684,NA,1,2,2,2
"theory","adaptive","glmnet","dgp2",15,500,100,1.17160183926264,1.17208341429072,0.0286297281166775,1.37346233448232,1.37377953009692,0.0674916186357892,16.9731506366352,16.9544301755867,0.668104662075593,4.11905914200495,4.11757563895298,0.0810438296476141,0.116,0.115555555555556,0.00511252603262015,1,1,0,0.393023255813953,0.395348837209302,0.0267515897055706,0.563756138838546,0.566666666666667,0.0272369273882154,16.9,17,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,43,43,0,16.9,17,1.15031835733953,0.124285714285714,0.123809523809524,0.00547770646352159,0.93,1,0.256432399976243,0.0678571428571429,0.0714285714285714,0.0410827984764119,0.1244081976607,0.133333333333333,0.0705137005350245,1.9,2,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,28,28,0,1.9,2,1.15031835733953,0.890678802523021,0.890678802523021,0,0.756791106662481,0.756388790743003,0.024473819461789,0.0599000000000029,0.0600000000000023,0.0119337396240292,9.74755807497692,9.76927035824514,0.282417988957515,5.84954307214502e-14,0,1.74306794356787e-13,2.9700380024714e-07,2.01556780682344e-07,3.44597563023234e-07,0,0,0,0,0,0,3.83157432090847e-07,2.34013363476511e-07,4.6174538574112e-07,3.63855412219587e-07,2.13072447029385e-07,4.47739979020216e-07,0,0,0,0.00119999999999891,0,0.00455715665384009,NA,2.5,1,2,2
"theory","adaptive","admm","dgp2",15,500,100,1.17160175747931,1.1720833426762,0.0286297065431794,1.37346214162438,1.37377936222091,0.0674915627921716,16.9731507571268,16.9544305119886,0.668104730179707,4.11905915647338,4.11757567980465,0.0810438377421916,0.116,0.115555555555556,0.00511252603262015,1,1,0,0.393023255813953,0.395348837209302,0.0267515897055706,0.563756138838546,0.566666666666667,0.0272369273882154,16.9,17,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,43,43,0,16.9,17,1.15031835733953,0.124285714285714,0.123809523809524,0.00547770646352159,0.93,1,0.256432399976243,0.0678571428571429,0.0714285714285714,0.0410827984764119,0.1244081976607,0.133333333333333,0.0705137005350245,1.9,2,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,28,28,0,1.9,2,1.15031835733953,0.890678802523021,0.890678802523021,0,0.756791083609413,0.756388755771668,0.0244738277949169,0.0136000000000035,0.0100000000000477,0.00703813565764158,9.747558074977,9.76927035824527,0.282417988957536,1.43600686897116e-13,1.35003119794419e-13,7.96977464802245e-14,4.66379920062563e-07,4.48724502445822e-07,1.13738725258222e-07,208.1,208,1.15031835733953,3.72651103453506e-07,3.62253084232498e-07,6.61536775998039e-08,5.13585656027934e-07,4.25262943983948e-07,2.91362024723213e-07,5.03405785059274e-07,4.23306248678317e-07,2.74710110199619e-07,0,0,0,0.00119999999999891,0,0.00455715665384009,1,1,2.5,2,2
"theory","adaptive","fista","dgp2",15,500,100,1.17160182676881,1.17208341676609,0.0286297283135968,1.37346230521789,1.37377953590007,0.0674916185785283,16.9731506618579,16.9544306911631,0.668104685912383,4.11905914500775,4.11757570157395,0.0810438326716446,0.116,0.115555555555556,0.00511252603262015,1,1,0,0.393023255813953,0.395348837209302,0.0267515897055706,0.563756138838546,0.566666666666667,0.0272369273882154,16.9,17,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,43,43,0,16.9,17,1.15031835733953,0.124285714285714,0.123809523809524,0.00547770646352159,0.93,1,0.256432399976243,0.0678571428571429,0.0714285714285714,0.0410827984764119,0.1244081976607,0.133333333333333,0.0705137005350245,1.9,2,1.15031835733953,0,0,0,26.1,26,1.15031835733953,182,182,0,28,28,0,1.9,2,1.15031835733953,0.890678802523021,0.890678802523021,0,0.756791106106892,0.756388790881673,0.0244738195303002,0.00089999999999975,0,0.00378593889719964,9.74755807497695,9.76927035824661,0.282417988957551,8.57269810694561e-14,0,3.31403889059694e-13,2.05242027039195e-07,1.11874547276349e-07,2.67095205326791e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119999999999891,0,0.00455715665384009,NA,2.5,2.5,2,2
"theory","adaptive","glmnet","dgp2",15,1000,100,1.09868972677128,1.09848186578636,0.0298819530573619,1.2080031175201,1.20666241583238,0.0655680509872745,16.6947259809515,16.6433847220991,0.689678034639888,4.08505441287896,4.07963045355076,0.0844257175716425,0.0890666666666667,0.0888888888888889,0.00752552293520592,1,1,0,0.533953488372093,0.534883720930233,0.0393777362888682,0.695333868488534,0.696969696969697,0.0332933115168006,22.96,23,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,43,43,0,22.96,23,1.69324266042133,0.0954285714285714,0.0952380952380952,0.00806306028772063,1,1,0,0.284285714285714,0.285714285714286,0.0604729521579047,0.439323215696696,0.444444444444444,0.0728787024036047,7.96,8,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,28,28,0,7.96,8,1.69324266042133,0.890678802523021,0.890678802523021,0,0.748179519583783,0.748176156044633,0.0207819159093472,0.0730000000000001,0.0799999999999841,0.0108711461300902,9.6653234709415,9.6470559435198,0.229956262532381,5.1384674293331e-13,2.30926389122033e-13,1.05724835107873e-12,8.87625568249889e-07,7.30269908832025e-07,6.4665068473864e-07,0,0,0,0,0,0,8.46745485883669e-07,6.33466403491382e-07,9.39487077171354e-07,8.47035235903567e-07,6.28549545507257e-07,9.62676719881351e-07,0,0,0,0.00199999999999989,0,0.00531816023478086,NA,3,3,2,2
"theory","adaptive","admm","dgp2",15,1000,100,1.09868963752215,1.09848175052561,0.029881983275135,1.20800292319377,1.2066621626219,0.0655681077303647,16.6947260589966,16.6433846215531,0.689678027297462,4.08505442245344,4.07963044122856,0.0844257164984267,0.0890666666666667,0.0888888888888889,0.00752552293520592,1,1,0,0.533953488372093,0.534883720930233,0.0393777362888682,0.695333868488534,0.696969696969697,0.0332933115168006,22.96,23,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,43,43,0,22.96,23,1.69324266042133,0.0954285714285714,0.0952380952380952,0.00806306028772063,1,1,0,0.284285714285714,0.285714285714286,0.0604729521579047,0.439323215696696,0.444444444444444,0.0728787024036047,7.96,8,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,28,28,0,7.96,8,1.69324266042133,0.890678802523021,0.890678802523021,0,0.748179436598931,0.748176115298701,0.0207818812612895,0.0130999999999972,0.0100000000000477,0.0067711509249489,9.6653234709411,9.64705594351961,0.229956262532514,1.11146647441274e-13,1.10134124042816e-13,6.4081912109685e-14,4.86375985602918e-07,4.684665416509e-07,1.30258324252301e-07,202.04,202,1.69324266042133,4.07305795764068e-07,4.03658018530689e-07,7.9391724638101e-08,5.69056125519114e-07,4.37443278896652e-07,8.94904983350373e-07,5.70777916403943e-07,4.35637915386778e-07,9.18732726563267e-07,0,0,0,0.00199999999999989,0,0.00531816023478086,1,1.5,1.5,2,2
"theory","adaptive","fista","dgp2",15,1000,100,1.09868965954924,1.09848182004746,0.0298820296998427,1.20800297434243,1.20666231534879,0.0655682143792231,16.6947259317582,16.6433844259343,0.689678134058696,4.08505440659931,4.07963041725182,0.0844257302069386,0.0890666666666667,0.0888888888888889,0.00752552293520592,1,1,0,0.533953488372093,0.534883720930233,0.0393777362888682,0.695333868488534,0.696969696969697,0.0332933115168006,22.96,23,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,43,43,0,22.96,23,1.69324266042133,0.0954285714285714,0.0952380952380952,0.00806306028772063,1,1,0,0.284285714285714,0.285714285714286,0.0604729521579047,0.439323215696696,0.444444444444444,0.0728787024036047,7.96,8,1.69324266042133,0,0,0,20.04,20,1.69324266042133,182,182,0,28,28,0,7.96,8,1.69324266042133,0.890678802523021,0.890678802523021,0,0.748179477476157,0.748176156045198,0.0207818861906885,0.00159999999999911,0,0.00545319848688279,9.66532347094128,9.64705594351938,0.229956262532588,2.91251467388065e-13,0,2.65162502382949e-12,2.10092754739664e-07,1.24281314004008e-07,4.62575220794332e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199999999999989,0,0.00531816023478086,NA,1.5,1.5,2,2
"theory","adaptive","glmnet","dgp2",15,2000,100,0.929133634081722,0.929814906875164,0.0278127131872718,0.864055121526597,0.864556020971333,0.0517807721935246,16.2196464745573,16.1519818352166,0.659425459401321,4.02653987757153,4.0189527222769,0.0817923515448613,0.0439555555555556,0.0444444444444444,0.00625021760439244,1,1,0,0.77,0.767441860465116,0.0327046269997279,0.869671272955206,0.868421052631579,0.0210659628044161,33.11,33,1.4062989609883,0,0,0,9.89,10,1.4062989609883,182,182,0,43,43,0,33.11,33,1.4062989609883,0.0470952380952381,0.0476190476190476,0.0066966617189919,1,1,0,0.646785714285714,0.642857142857143,0.0502249628924393,0.784377193772435,0.782608695652174,0.0376477918280642,18.11,18,1.4062989609883,0,0,0,9.89,10,1.4062989609883,182,182,0,28,28,0,18.11,18,1.4062989609883,0.890678802523021,0.890678802523021,0,0.757561369282778,0.75709051923456,0.0140207278566882,0.0839000000000021,0.0800000000000409,0.0108147859876921,9.5231041440492,9.51797936562023,0.154192705083818,1.09237063838918e-12,6.3948846218409e-13,1.40608926398805e-12,1.40696700536691e-06,1.07640608738955e-06,1.706492479561e-06,0.01,0,0.1,8.36741595345112e-08,0,8.36741595345112e-07,1.30055864574839e-06,1.11415180638389e-06,7.44518506644533e-07,1.31141032726324e-06,1.12048043903267e-06,7.44183421146281e-07,0,0,0,0.000999999999999659,0,0.00414387707005122,NA,3,2,2,2
"theory","adaptive","admm","dgp2",15,2000,100,0.929133374779385,0.929814466721423,0.027812683959281,0.864054638064057,0.864555201970785,0.0517807017883774,16.2196461824801,16.1519814561212,0.659425343001066,4.026539841572,4.01895267509171,0.0817923381447638,0.0439555555555556,0.0444444444444444,0.00625021760439244,1,1,0,0.77,0.767441860465116,0.0327046269997279,0.869671272955206,0.868421052631579,0.0210659628044161,33.11,33,1.4062989609883,0,0,0,9.89,10,1.4062989609883,182,182,0,43,43,0,33.11,33,1.4062989609883,0.0470952380952381,0.0476190476190476,0.0066966617189919,1,1,0,0.646785714285714,0.642857142857143,0.0502249628924393,0.784377193772435,0.782608695652174,0.0376477918280642,18.11,18,1.4062989609883,0,0,0,9.89,10,1.4062989609883,182,182,0,28,28,0,18.11,18,1.4062989609883,0.890678802523021,0.890678802523021,0,0.75756116737648,0.757090365966769,0.0140206691706932,0.0134000000000009,0.0199999999999818,0.00768311805390891,9.52310414404833,9.51797936561875,0.154192705084193,2.23536744670128e-13,7.01660951563099e-14,1.48095306739253e-12,5.52183198960339e-07,3.36434087856075e-07,1.95292719452733e-06,191.89,192,1.4062989609883,5.18521961185805e-07,4.01147770474181e-07,9.55943854043895e-07,3.77171195017966e-07,3.45823477373087e-07,1.30805433054763e-07,3.73161150206855e-07,3.41852710856324e-07,1.33495158537736e-07,0,0,0,0.000999999999999659,0,0.00414387707005122,1,1,2,2,2
